910.7085595,1207.527536,901.7085595,1247.527536
947.4771661,1256.218425,955.4771661,1216.218425
1059.502035,1251.595835,1066.502035,1211.595835
813.5457433,1204.592134,853.5457433,1204.592134
919.4775478,1216.629629,950.4775478,1216.629629
1013.948607,1212.195493,1006.948607,1249.195493
1118.44251,1216.258746,1112.44251,1254.258746
1153.793893,1244.413861,1159.793893,1204.413861
1111.441407,1204.693464,1155.441407,1204.693464
1209.27636,1219.163757,1205.27636,1258.163757
1216.313907,1218.150059,1252.313907,1218.150059
1217.922193,1240.193264,1220.922193,1209.193264
1105.648363,1242.190237,1109.648363,1216.190237
833.8918372,1243.681756,793.8918372,1243.681756
856.5319287,1241.400224,896.5319287,1241.400224
949.4036855,1242.809745,918.4036855,1242.809745
960.7454992,1248.875831,994.7454992,1248.875831
1057.297403,1256.08364,1080.297403,1256.08364
1159.089619,1246.651696,1118.089619,1246.651696
785.5239677,1246.197184,734.5239677,1245.197184
793.8661977,1259.89967,845.8661977,1259.89967
903.3300163,1249.553555,853.3300163,1249.553555
996.7759332,1241.449267,946.7759332,1242.449267
1099.299543,1259.307571,1049.299543,1259.307571
1257.426521,1246.790355,1213.426521,1246.790355
905.5774319,1253.793484,955.5774319,1253.793484
1002.679571,1251.010254,1052.679571,1251.010254
1118.992407,1253.082807,1168.992407,1253.082807
1218.160594,1248.330405,1168.160594,1248.330405
775.3957511,1299.125456,787.3957511,1259.125456
841.150269,1256.326609,830.150269,1297.326609
1220.311216,1260.553294,1269.311216,1260.553294
887.6075668,1289.943692,897.6075668,1249.943692
951.4421732,1252.635886,942.4421732,1292.635886
990.6277427,1293.545779,998.6277427,1253.545779
1049.75151,1253.84634,1042.75151,1293.84634
1108.054641,1299.031737,1115.054641,1259.031737
1158.003609,1255.792321,1152.003609,1295.792321
857.4674833,1251.482001,884.4674833,1251.482001
954.0161688,1264.55068,994.0161688,1263.55068
1165.790626,1248.362813,1179.790626,1248.362813
1188.597117,1259.05445,1210.597117,1260.05445
1208.720833,1292.449505,1212.720833,1252.449505
1170.628144,1282.120412,1174.628144,1251.120412
784.3823118,1297.845649,748.3823118,1297.845649
978.4752533,1299.581746,947.4752533,1298.581746
1104.502363,1288.54504,1060.502363,1288.54504
734.7319217,1302.583989,786.7319217,1302.583989
842.4270477,1291.902402,790.4270477,1291.902402
935.6246875,1302.068155,884.6246875,1302.068155
1051.143848,1284.377237,1000.143848,1284.377237
1209.691919,1296.236504,1164.691919,1295.236504
702.2230327,1371.067314,731.2230327,1287.067314
840.3640053,1294.104068,891.3640053,1294.104068
939.727748,1291.01725,991.727748,1291.01725
1056.442913,1298.854099,1107.442913,1299.854099
1152.386871,1285.73246,1102.386871,1284.73246
788.3134404,1301.606575,775.3134404,1343.606575
833.9845589,1335.941664,845.9845589,1293.941664
1148.555612,1304.406617,1199.555612,1304.406617
1267.60366,1297.250589,1216.60366,1296.250589
881.4490172,1291.734276,871.4490172,1332.734276
926.9709985,1334.280384,936.9709985,1294.280384
1000.053653,1299.77161,991.0536532,1341.77161
1044.203595,1342.575603,1052.203595,1301.575603
1101.794369,1288.998047,1094.794369,1329.998047
1149.307762,1340.126989,1156.307762,1299.126989
784.7799576,1296.397755,830.7799576,1296.397755
902.5808509,1297.663938,946.5808509,1297.663938
1014.497073,1292.056253,1051.497073,1292.056253
1209.099844,1291.122778,1204.099844,1332.122778
1241.843376,1295.152452,1260.843376,1294.152452
1216.692144,1328.709399,1220.692144,1295.709399
993.0902641,1338.464728,997.0902641,1320.464728
809.148988,1333.461155,787.148988,1333.461155
764.5342652,1336.830442,710.5342652,1335.830442
915.4369447,1329.481179,890.4369447,1329.481179
1040.865967,1343.029337,1018.865967,1342.029337
769.2683242,1344.868422,824.2683242,1344.868422
884.4329054,1335.072621,831.4329054,1335.072621
880.1397289,1331.477448,933.1397289,1331.477448
983.6059634,1345.696806,930.6059634,1344.696806
1156.0314,1327.149955,1112.0314,1327.149955
1158.50371,1328.758528,1187.50371,1328.758528
1249.127743,1328.932364,1201.127743,1328.932364
982.449346,1345.598823,1035.449346,1345.598823
1101.576109,1328.588535,1048.576109,1328.588535
1093.351687,1346.466852,1144.351687,1346.466852
1194.861553,1333.738288,1143.861553,1332.738288
756.9433095,1369.03525,769.9433095,1330.03525
820.860882,1339.205831,808.860882,1379.205831
864.736762,1383.902264,874.736762,1343.902264
985.5033557,1379.583212,994.5033557,1337.583212
1203.214325,1347.035989,1254.214325,1347.035989
929.2307989,1339.692288,919.2307989,1379.692288
1032.645033,1333.690047,1024.645033,1373.690047
1091.394855,1385.587061,1098.394855,1345.587061
935.8824594,1346.966224,975.8824594,1346.966224
1052.751216,1345.570788,1074.751216,1345.570788
1073.489602,1335.178532,1089.489602,1336.178532
1157.429915,1334.035575,1150.429915,1375.035575
1202.857691,1378.791362,1207.857691,1337.791362
1166.143594,1340.295875,1205.143594,1340.295875
1144.84851,1371.394049,1149.84851,1343.394049
925.8036218,1381.545669,932.8036218,1353.545669
1148.479853,1375.40981,703.4798529,1372.40981
1107.169759,1380.169474,1129.169759,1380.169474
1218.69511,1373.206901,1252.69511,1373.206901
1262.679744,1374.386144,1156.679744,1372.386144
